-0.06	93.50
-0.15	103.46
0.05	218.55
0.06	225.74
0.06	254.32
0.04	284.75
0.04	20.10
0.04	24.53
-0.14	38.91
-0.08	70.64
-0.18	81.15
0.10	225.92
0.05	229.43
0.04	237.17
0.10	260.59
-0.16	43.55
-0.04	71.78
-0.06	88.75
-0.07	99.27
-0.15	117.72
-0.05	148.54
0.07	218.29
0.14	236.92
0.06	245.23
0.07	265.71
0.04	290.62
0.04	25.08
-0.14	47.03
-0.12	63.26
-0.08	87.60
-0.03	94.61
0.06	235.33
0.08	247.50
0.07	258.93
0.04	268.89
0.07	280.51
0.04	12.18
0.04	25.65
-0.18	38.38
-0.13	72.89
-0.10	102.59
-0.03	203.53
-0.03	207.95
0.11	221.06
0.09	238.59
0.04	238.95
0.06	285.82
0.04	16.78
0.03	21.21
-0.04	25.82
-0.14	36.15
-0.04	53.67
-0.09	68.24
-0.19	93.32
0.07	219.10
0.10	236.99
0.07	249.34
